datetime,timestamp_desc,source,source_long,message,parser,display_name,tag
2023-12-26 00:45:32.533468+00:00,Metadata Modification Time,FILE,File stat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\E30C3F905BC50ADB4C0273237037AC434A23E0BC Type: file,filestat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\E30C3F905BC50ADB4C0273237037AC434A23E0BC,-
2023-12-26 00:45:32.620697+00:00,Metadata Modification Time,FILE,NTFS USN change,favicons.sqlite-wal File reference: 244404-5 Parent file reference: 244337-3 Update source:  Update reason: USN_REASON_DATA_EXTEND,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:33.130294+00:00,Metadata Modification Time,FILE,NTFS USN change,AlternateServices.bin File reference: 245078-1 Parent file reference: 244337-3 Update source:  Update reason: USN_REASON_DATA_OVERWRITE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:33.130294+00:00,Metadata Modification Time,FILE,NTFS USN change,AlternateServices.bin File reference: 245078-1 Parent file reference: 244337-3 Update source:  Update reason: USN_REASON_DATA_OVERWRITE  USN_REASON_CLOSE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:33.162752+00:00,Metadata Modification Time,FILE,NTFS USN change,FA0C6FCB96CBB81EFC1301CE33185BDB14CBC70E File reference: 245126-1 Parent file reference: 244354-3 Update source:  Update reason: USN_REASON_FILE_CREATE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:33.162752+00:00,Creation Time,FILE,File stat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\FA0C6FCB96CBB81EFC1301CE33185BDB14CBC70E Type: file,filestat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\FA0C6FCB96CBB81EFC1301CE33185BDB14CBC70E,-
2023-12-26 00:45:33.172332+00:00,Metadata Modification Time,FILE,NTFS USN change,FA0C6FCB96CBB81EFC1301CE33185BDB14CBC70E File reference: 245126-1 Parent file reference: 244354-3 Update source:  Update reason: USN_REASON_DATA_EXTEND  USN_REASON_FILE_CREATE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:33.172332+00:00,Metadata Modification Time,FILE,NTFS USN change,FA0C6FCB96CBB81EFC1301CE33185BDB14CBC70E File reference: 245126-1 Parent file reference: 244354-3 Update source:  Update reason: USN_REASON_DATA_EXTEND  USN_REASON_FILE_CREATE  USN_REASON_CLOSE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:33.172332+00:00,Content Modification Time,FILE,File stat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\FA0C6FCB96CBB81EFC1301CE33185BDB14CBC70E Type: file,filestat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\FA0C6FCB96CBB81EFC1301CE33185BDB14CBC70E,-
2023-12-26 00:45:33.172332+00:00,Last Access Time,FILE,File stat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\FA0C6FCB96CBB81EFC1301CE33185BDB14CBC70E Type: file,filestat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\FA0C6FCB96CBB81EFC1301CE33185BDB14CBC70E,-
2023-12-26 00:45:33.172332+00:00,Metadata Modification Time,FILE,File stat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\FA0C6FCB96CBB81EFC1301CE33185BDB14CBC70E Type: file,filestat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\FA0C6FCB96CBB81EFC1301CE33185BDB14CBC70E,-
2023-12-26 00:45:33.248203+00:00,Metadata Modification Time,FILE,NTFS USN change,B1CB3A8A98FED56025D1C18A61AF172108946FEC File reference: 245127-1 Parent file reference: 244354-3 Update source:  Update reason: USN_REASON_DATA_EXTEND  USN_REASON_FILE_CREATE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:33.248203+00:00,Metadata Modification Time,FILE,NTFS USN change,B1CB3A8A98FED56025D1C18A61AF172108946FEC File reference: 245127-1 Parent file reference: 244354-3 Update source:  Update reason: USN_REASON_FILE_CREATE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:33.248203+00:00,Creation Time,FILE,File stat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\B1CB3A8A98FED56025D1C18A61AF172108946FEC Type: file,filestat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\B1CB3A8A98FED56025D1C18A61AF172108946FEC,-
2023-12-26 00:45:33.255091+00:00,Metadata Modification Time,FILE,NTFS USN change,B1CB3A8A98FED56025D1C18A61AF172108946FEC File reference: 245127-1 Parent file reference: 244354-3 Update source:  Update reason: USN_REASON_DATA_EXTEND  USN_REASON_FILE_CREATE  USN_REASON_CLOSE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:33.255091+00:00,Content Modification Time,FILE,File stat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\B1CB3A8A98FED56025D1C18A61AF172108946FEC Type: file,filestat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\B1CB3A8A98FED56025D1C18A61AF172108946FEC,-
2023-12-26 00:45:33.255091+00:00,Last Access Time,FILE,File stat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\B1CB3A8A98FED56025D1C18A61AF172108946FEC Type: file,filestat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\B1CB3A8A98FED56025D1C18A61AF172108946FEC,-
2023-12-26 00:45:33.255091+00:00,Metadata Modification Time,FILE,File stat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\B1CB3A8A98FED56025D1C18A61AF172108946FEC Type: file,filestat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\B1CB3A8A98FED56025D1C18A61AF172108946FEC,-
2023-12-26 00:45:33.301564+00:00,Metadata Modification Time,FILE,NTFS USN change,SOFTWARE.LOG1 File reference: 104339-1 Parent file reference: 3704-1 Update source:  Update reason: USN_REASON_DATA_OVERWRITE  USN_REASON_DATA_EXTEND  USN_REASON_DATA_TRUNCATION  USN_REASON_SECURITY_CHANGE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:33.471287+00:00,Metadata Modification Time,FILE,NTFS USN change,5381E1AFE21A542653FE5C8BFD1013372F529776 File reference: 245128-1 Parent file reference: 244354-3 Update source:  Update reason: USN_REASON_DATA_EXTEND  USN_REASON_FILE_CREATE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:33.471287+00:00,Metadata Modification Time,FILE,NTFS USN change,5381E1AFE21A542653FE5C8BFD1013372F529776 File reference: 245128-1 Parent file reference: 244354-3 Update source:  Update reason: USN_REASON_FILE_CREATE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:33.471287+00:00,Creation Time,FILE,File stat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\5381E1AFE21A542653FE5C8BFD1013372F529776 Type: file,filestat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\5381E1AFE21A542653FE5C8BFD1013372F529776,-
2023-12-26 00:45:33.477407+00:00,Metadata Modification Time,FILE,NTFS USN change,5381E1AFE21A542653FE5C8BFD1013372F529776 File reference: 245128-1 Parent file reference: 244354-3 Update source:  Update reason: USN_REASON_DATA_EXTEND  USN_REASON_FILE_CREATE  USN_REASON_CLOSE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:33.477407+00:00,Content Modification Time,FILE,File stat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\5381E1AFE21A542653FE5C8BFD1013372F529776 Type: file,filestat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\5381E1AFE21A542653FE5C8BFD1013372F529776,-
2023-12-26 00:45:33.477407+00:00,Last Access Time,FILE,File stat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\5381E1AFE21A542653FE5C8BFD1013372F529776 Type: file,filestat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\5381E1AFE21A542653FE5C8BFD1013372F529776,-
2023-12-26 00:45:33.477407+00:00,Metadata Modification Time,FILE,File stat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\5381E1AFE21A542653FE5C8BFD1013372F529776 Type: file,filestat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\5381E1AFE21A542653FE5C8BFD1013372F529776,-
2023-12-26 00:45:33.811469+00:00,Metadata Modification Time,FILE,NTFS USN change,395F801D9C07A4D1281EB9767367A385786660D8 File reference: 245129-1 Parent file reference: 244354-3 Update source:  Update reason: USN_REASON_DATA_EXTEND  USN_REASON_FILE_CREATE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:33.811469+00:00,Metadata Modification Time,FILE,NTFS USN change,395F801D9C07A4D1281EB9767367A385786660D8 File reference: 245129-1 Parent file reference: 244354-3 Update source:  Update reason: USN_REASON_DATA_EXTEND  USN_REASON_FILE_CREATE  USN_REASON_CLOSE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:33.811469+00:00,Metadata Modification Time,FILE,NTFS USN change,395F801D9C07A4D1281EB9767367A385786660D8 File reference: 245129-1 Parent file reference: 244354-3 Update source:  Update reason: USN_REASON_FILE_CREATE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:33.811469+00:00,Content Modification Time,FILE,File stat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\395F801D9C07A4D1281EB9767367A385786660D8 Type: file,filestat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\395F801D9C07A4D1281EB9767367A385786660D8,-
2023-12-26 00:45:33.811469+00:00,Creation Time,FILE,File stat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\395F801D9C07A4D1281EB9767367A385786660D8 Type: file,filestat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\395F801D9C07A4D1281EB9767367A385786660D8,-
2023-12-26 00:45:33.811469+00:00,Last Access Time,FILE,File stat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\395F801D9C07A4D1281EB9767367A385786660D8 Type: file,filestat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\395F801D9C07A4D1281EB9767367A385786660D8,-
2023-12-26 00:45:33.811469+00:00,Metadata Modification Time,FILE,File stat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\395F801D9C07A4D1281EB9767367A385786660D8 Type: file,filestat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\395F801D9C07A4D1281EB9767367A385786660D8,-
2023-12-26 00:45:34.295803+00:00,Metadata Modification Time,FILE,NTFS USN change,791E26947F48704EE3B0AC1F236A7AB1D3A72A7A File reference: 245118-1 Parent file reference: 244354-3 Update source:  Update reason: USN_REASON_DATA_OVERWRITE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:34.295803+00:00,Metadata Modification Time,FILE,NTFS USN change,AlternateServices.bin File reference: 245078-1 Parent file reference: 244337-3 Update source:  Update reason: USN_REASON_DATA_OVERWRITE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:34.295803+00:00,Metadata Modification Time,FILE,NTFS USN change,AlternateServices.bin File reference: 245078-1 Parent file reference: 244337-3 Update source:  Update reason: USN_REASON_DATA_OVERWRITE  USN_REASON_CLOSE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:34.295803+00:00,Metadata Modification Time,FILE,NTFS USN change,E326CD48CAB6115177ADE0731FA72DEAC16959EF File reference: 245130-1 Parent file reference: 244354-3 Update source:  Update reason: USN_REASON_DATA_EXTEND  USN_REASON_FILE_CREATE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:34.295803+00:00,Metadata Modification Time,FILE,NTFS USN change,E326CD48CAB6115177ADE0731FA72DEAC16959EF File reference: 245130-1 Parent file reference: 244354-3 Update source:  Update reason: USN_REASON_FILE_CREATE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:34.295803+00:00,Creation Time,FILE,File stat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\E326CD48CAB6115177ADE0731FA72DEAC16959EF Type: file,filestat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\E326CD48CAB6115177ADE0731FA72DEAC16959EF,-
2023-12-26 00:45:34.311158+00:00,Metadata Modification Time,FILE,NTFS USN change,791E26947F48704EE3B0AC1F236A7AB1D3A72A7A File reference: 245118-1 Parent file reference: 244354-3 Update source:  Update reason: USN_REASON_DATA_OVERWRITE  USN_REASON_CLOSE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:34.311158+00:00,Content Modification Time,FILE,File stat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\E326CD48CAB6115177ADE0731FA72DEAC16959EF Type: file,filestat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\E326CD48CAB6115177ADE0731FA72DEAC16959EF,-
2023-12-26 00:45:34.311158+00:00,Last Access Time,FILE,File stat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\E326CD48CAB6115177ADE0731FA72DEAC16959EF Type: file,filestat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\E326CD48CAB6115177ADE0731FA72DEAC16959EF,-
2023-12-26 00:45:34.316518+00:00,Metadata Modification Time,FILE,NTFS USN change,E326CD48CAB6115177ADE0731FA72DEAC16959EF File reference: 245130-1 Parent file reference: 244354-3 Update source:  Update reason: USN_REASON_DATA_EXTEND  USN_REASON_FILE_CREATE  USN_REASON_CLOSE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:34.316518+00:00,Metadata Modification Time,FILE,File stat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\E326CD48CAB6115177ADE0731FA72DEAC16959EF Type: file,filestat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\E326CD48CAB6115177ADE0731FA72DEAC16959EF,-
2023-12-26 00:45:34.337262+00:00,Metadata Modification Time,FILE,NTFS USN change,887B4F1E6356B4D9359327594E3EF99BB2B60199 File reference: 245115-1 Parent file reference: 244354-3 Update source:  Update reason: USN_REASON_DATA_OVERWRITE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:34.337262+00:00,Metadata Modification Time,FILE,NTFS USN change,AlternateServices.bin File reference: 245078-1 Parent file reference: 244337-3 Update source:  Update reason: USN_REASON_DATA_EXTEND,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:34.337262+00:00,Metadata Modification Time,FILE,NTFS USN change,AlternateServices.bin File reference: 245078-1 Parent file reference: 244337-3 Update source:  Update reason: USN_REASON_DATA_OVERWRITE  USN_REASON_DATA_EXTEND,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:34.337262+00:00,Metadata Modification Time,FILE,NTFS USN change,AlternateServices.bin File reference: 245078-1 Parent file reference: 244337-3 Update source:  Update reason: USN_REASON_DATA_OVERWRITE  USN_REASON_DATA_EXTEND  USN_REASON_CLOSE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:34.348637+00:00,Metadata Modification Time,FILE,NTFS USN change,887B4F1E6356B4D9359327594E3EF99BB2B60199 File reference: 245115-1 Parent file reference: 244354-3 Update source:  Update reason: USN_REASON_DATA_OVERWRITE  USN_REASON_CLOSE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:34.432277+00:00,Metadata Modification Time,FILE,NTFS USN change,AEA9BFF7CEC00D4B526DF934581FC40809985959 File reference: 245106-1 Parent file reference: 244354-3 Update source:  Update reason: USN_REASON_DATA_OVERWRITE  USN_REASON_DATA_EXTEND,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:34.432277+00:00,Metadata Modification Time,FILE,NTFS USN change,F18D85F52EBBBA2AB081EF739ED0D6E8A76D497C File reference: 245105-1 Parent file reference: 244354-3 Update source:  Update reason: USN_REASON_DATA_OVERWRITE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:34.443209+00:00,Metadata Modification Time,FILE,NTFS USN change,2BB62A5F508187291BB477E79601AC81B652604E File reference: 245132-1 Parent file reference: 244354-3 Update source:  Update reason: USN_REASON_DATA_EXTEND  USN_REASON_FILE_CREATE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:34.443209+00:00,Metadata Modification Time,FILE,NTFS USN change,2BB62A5F508187291BB477E79601AC81B652604E File reference: 245132-1 Parent file reference: 244354-3 Update source:  Update reason: USN_REASON_DATA_EXTEND  USN_REASON_FILE_CREATE  USN_REASON_CLOSE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:34.443209+00:00,Metadata Modification Time,FILE,NTFS USN change,2BB62A5F508187291BB477E79601AC81B652604E File reference: 245132-1 Parent file reference: 244354-3 Update source:  Update reason: USN_REASON_FILE_CREATE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:34.443209+00:00,Metadata Modification Time,FILE,NTFS USN change,372FFC8312B3C4F1C4BA274DA23B652326048569 File reference: 245133-1 Parent file reference: 244354-3 Update source:  Update reason: USN_REASON_DATA_EXTEND  USN_REASON_FILE_CREATE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:34.443209+00:00,Metadata Modification Time,FILE,NTFS USN change,372FFC8312B3C4F1C4BA274DA23B652326048569 File reference: 245133-1 Parent file reference: 244354-3 Update source:  Update reason: USN_REASON_DATA_EXTEND  USN_REASON_FILE_CREATE  USN_REASON_CLOSE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:34.443209+00:00,Metadata Modification Time,FILE,NTFS USN change,372FFC8312B3C4F1C4BA274DA23B652326048569 File reference: 245133-1 Parent file reference: 244354-3 Update source:  Update reason: USN_REASON_FILE_CREATE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:34.443209+00:00,Metadata Modification Time,FILE,NTFS USN change,9FC8C85689D31525EACE26158B83B464F43A027B File reference: 245131-1 Parent file reference: 244354-3 Update source:  Update reason: USN_REASON_DATA_EXTEND  USN_REASON_FILE_CREATE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:34.443209+00:00,Metadata Modification Time,FILE,NTFS USN change,9FC8C85689D31525EACE26158B83B464F43A027B File reference: 245131-1 Parent file reference: 244354-3 Update source:  Update reason: USN_REASON_DATA_EXTEND  USN_REASON_FILE_CREATE  USN_REASON_CLOSE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:34.443209+00:00,Metadata Modification Time,FILE,NTFS USN change,9FC8C85689D31525EACE26158B83B464F43A027B File reference: 245131-1 Parent file reference: 244354-3 Update source:  Update reason: USN_REASON_FILE_CREATE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:34.443209+00:00,Metadata Modification Time,FILE,NTFS USN change,AEA9BFF7CEC00D4B526DF934581FC40809985959 File reference: 245106-1 Parent file reference: 244354-3 Update source:  Update reason: USN_REASON_DATA_OVERWRITE  USN_REASON_DATA_EXTEND  USN_REASON_CLOSE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:34.443209+00:00,Metadata Modification Time,FILE,NTFS USN change,F18D85F52EBBBA2AB081EF739ED0D6E8A76D497C File reference: 245105-1 Parent file reference: 244354-3 Update source:  Update reason: USN_REASON_DATA_OVERWRITE  USN_REASON_CLOSE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:34.443209+00:00,Creation Time,FILE,File stat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\2BB62A5F508187291BB477E79601AC81B652604E Type: file,filestat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\2BB62A5F508187291BB477E79601AC81B652604E,-
2023-12-26 00:45:34.443209+00:00,Creation Time,FILE,File stat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\372FFC8312B3C4F1C4BA274DA23B652326048569 Type: file,filestat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\372FFC8312B3C4F1C4BA274DA23B652326048569,-
2023-12-26 00:45:34.443209+00:00,Creation Time,FILE,File stat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\9FC8C85689D31525EACE26158B83B464F43A027B Type: file,filestat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\9FC8C85689D31525EACE26158B83B464F43A027B,-
2023-12-26 00:45:34.655291+00:00,Metadata Modification Time,FILE,NTFS USN change,AlternateServices.bin File reference: 245078-1 Parent file reference: 244337-3 Update source:  Update reason: USN_REASON_DATA_OVERWRITE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:34.655291+00:00,Metadata Modification Time,FILE,NTFS USN change,AlternateServices.bin File reference: 245078-1 Parent file reference: 244337-3 Update source:  Update reason: USN_REASON_DATA_OVERWRITE  USN_REASON_CLOSE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:34.666359+00:00,Metadata Modification Time,FILE,NTFS USN change,EF1D6BCEC84B52787D64DD8C2C19A76B8D9CF183 File reference: 245134-1 Parent file reference: 244354-3 Update source:  Update reason: USN_REASON_DATA_EXTEND  USN_REASON_FILE_CREATE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:34.666359+00:00,Metadata Modification Time,FILE,NTFS USN change,EF1D6BCEC84B52787D64DD8C2C19A76B8D9CF183 File reference: 245134-1 Parent file reference: 244354-3 Update source:  Update reason: USN_REASON_FILE_CREATE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:34.666359+00:00,Creation Time,FILE,File stat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\EF1D6BCEC84B52787D64DD8C2C19A76B8D9CF183 Type: file,filestat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\EF1D6BCEC84B52787D64DD8C2C19A76B8D9CF183,-
2023-12-26 00:45:34.676483+00:00,Metadata Modification Time,FILE,NTFS USN change,EF1D6BCEC84B52787D64DD8C2C19A76B8D9CF183 File reference: 245134-1 Parent file reference: 244354-3 Update source:  Update reason: USN_REASON_DATA_EXTEND  USN_REASON_FILE_CREATE  USN_REASON_CLOSE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:34.676483+00:00,Content Modification Time,FILE,File stat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\EF1D6BCEC84B52787D64DD8C2C19A76B8D9CF183 Type: file,filestat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\EF1D6BCEC84B52787D64DD8C2C19A76B8D9CF183,-
2023-12-26 00:45:34.676483+00:00,Last Access Time,FILE,File stat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\EF1D6BCEC84B52787D64DD8C2C19A76B8D9CF183 Type: file,filestat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\EF1D6BCEC84B52787D64DD8C2C19A76B8D9CF183,-
2023-12-26 00:45:34.676483+00:00,Metadata Modification Time,FILE,File stat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\EF1D6BCEC84B52787D64DD8C2C19A76B8D9CF183 Type: file,filestat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\EF1D6BCEC84B52787D64DD8C2C19A76B8D9CF183,-
2023-12-26 00:45:35.495416+00:00,Metadata Modification Time,FILE,NTFS USN change,AlternateServices.bin File reference: 245078-1 Parent file reference: 244337-3 Update source:  Update reason: USN_REASON_DATA_OVERWRITE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:35.602299+00:00,Metadata Modification Time,FILE,NTFS USN change,ACA4285655F25E546C2F7F5F8FA3696963FDC85D File reference: 245135-1 Parent file reference: 244354-3 Update source:  Update reason: USN_REASON_DATA_EXTEND  USN_REASON_FILE_CREATE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:35.602299+00:00,Metadata Modification Time,FILE,NTFS USN change,ACA4285655F25E546C2F7F5F8FA3696963FDC85D File reference: 245135-1 Parent file reference: 244354-3 Update source:  Update reason: USN_REASON_DATA_OVERWRITE  USN_REASON_DATA_EXTEND  USN_REASON_FILE_CREATE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:35.602299+00:00,Metadata Modification Time,FILE,NTFS USN change,ACA4285655F25E546C2F7F5F8FA3696963FDC85D File reference: 245135-1 Parent file reference: 244354-3 Update source:  Update reason: USN_REASON_DATA_OVERWRITE  USN_REASON_DATA_EXTEND  USN_REASON_FILE_CREATE  USN_REASON_CLOSE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:35.602299+00:00,Metadata Modification Time,FILE,NTFS USN change,ACA4285655F25E546C2F7F5F8FA3696963FDC85D File reference: 245135-1 Parent file reference: 244354-3 Update source:  Update reason: USN_REASON_FILE_CREATE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
